_id,STATION,SITE_CODE,STNAME,WELL_NAME,LATITUDE,LONGITUDE,LLDATUM,POSACC,ELEV,ELEVDATUM,ELEVACC,COUNTY_NAME,BASIN_CODE,BASIN_NAME,WELL_DEPTH,WELL_USE,WELL_TYPE,WCR_NO,WDL,COMMENT
66,05N03E15P002M,382728N1216299W002,Ryer Island (RD 501) Well 99-6 screen 8-13 ft bgs,Ryer MW-6,38.272801450,-121.629883660,NAD83,"Survey, 1m",-3.170,,R.L. AT SURFACE,Solano,5-021.66,Solano,15.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E15P002M,05N03E15P002M is part of a well cluster.  Other well in the cluster is 05N03E15P001M.
67,05N03E16A001M,382845N1216419W001,Ryer Island (RD 501) Well 99-9 screen 33-38 ft bgs,Ryer MW-9,38.284536510,-121.641876930,NAD83,"Survey, 1m",-1.730,,R.L. AT SURFACE,Solano,5-021.66,Solano,40.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E16A001M,05N03E16A001M is part of a well cluster.  Other well in the cluster is 05N03E16A002M.
68,05N03E16A002M,382845N1216419W002,Ryer Island (RD 501) Well 99-10 screen 8-13 ft bgs,Ryer MW-10,38.284536510,-121.641876930,NAD83,"Survey, 1m",-1.260,,R.L. AT SURFACE,Solano,5-021.66,Solano,14.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E16A002M,05N03E16A002M is part of a well cluster.  Other well in the cluster is 05N03E16A001M.
69,05N03E16B001M,382847N1216443W001,Prospect Island Well 6A screen 16.2-26.2 ft bgs,PI-6A,38.284710430,-121.644257110,NAD83,"Survey, 1m",16.410,,R.L. AT SURFACE,Solano,5-021.66,Solano,31.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E16B001M,05N03E16B001M is part of a well cluster.  Other well in the cluster is 05N03E16B002M.
70,05N03E16B002M,382847N1216443W002,Prospect Island Well 6B screen 45.8-55.8 ft bgs,PI-6B,38.284736920,-121.644252990,NAD83,"Survey, 1m",16.450,,R.L. AT SURFACE,Solano,5-021.66,Solano,61.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E16B002M,05N03E16B002M is part of a well cluster.  Other well in the cluster is 05N03E16B001M.
71,05N03E16H001M,382789N1216403W001,Prospect Island Well 7A screen 12.4-22.4 ft bgs,PI-7A,38.278921120,-121.640301600,NAD83,"Survey, 1m",15.870,,R.L. AT SURFACE,Solano,5-021.66,Solano,27.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E16H001M,05N03E16H001M is part of a well cluster.  Other well in the cluster is 05N03E16H002M.
72,05N03E16H002M,382789N1216403W002,Prospect Island Well 7B screen 46.8-56.8 ft bgs,PI-7B,38.278938190,-121.640328330,NAD83,"Survey, 1m",15.940,,R.L. AT SURFACE,Solano,5-021.66,Solano,62.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E16H002M,05N03E16H002M is part of a well cluster.  Other well in the cluster is 05N03E16H001M.
73,05N03E16J001M,382742N1216399W001,Ryer Island (RD 501) Well 99-3 screen 34-39 ft bgs,Ryer MW-3,38.274171770,-121.639888020,NAD83,"Survey, 1m",0.930,,R.L. AT SURFACE,Solano,5-021.66,Solano,40.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E16J001M,05N03E16J001M is part of a well cluster.  Other well in the cluster is 05N03E16J002M.
74,05N03E16J002M,382742N1216399W002,Ryer Island (RD 501) Well 99-4 screen 8-13 ft bgs,Ryer MW-4,38.274170720,-121.639906160,NAD83,"Survey, 1m",0.820,,R.L. AT SURFACE,Solano,5-021.66,Solano,15.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E16J002M,05N03E16J002M is part of a well cluster.  Other well in the cluster is 05N03E16J001M.
75,05N03E16R001M,382711N1216419W001,Ryer Island (RD 501) Well 99-11 screen 53-58 ft bgs,Ryer MW-11,38.271129900,-121.641914480,NAD83,"Survey, 1m",27.110,,R.L. AT SURFACE,Solano,5-021.66,Solano,60.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E16R001M,
76,05N03E16R002M,382727N1216424W001,Prospect Island Well 8A screen 12-22 ft bgs,PI-8A,38.272671650,-121.642415760,NAD83,"Survey, 1m",15.700,,R.L. AT SURFACE,Solano,5-021.66,Solano,27.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E16R002M,05N03E16R002M is part of a well cluster.  Other well in the cluster is 05N03E16R003M.
77,05N03E16R003M,382727N1216424W002,Prospect Island Well 8B screen 46.3-56.3 ft bgs,PI-8B,38.272697200,-121.642399630,NAD83,"Survey, 1m",15.850,,R.L. AT SURFACE,Solano,5-021.66,Solano,61.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E16R003M,05N03E16R003M is part of a well cluster.  Other well in the cluster is 05N03E16R002M.
78,05N03E20B001M,382703N1216613W001,Prospect Island Well 3A screen 12.1-22.1 ft bgs,PI-3A,38.270284720,-121.661349150,NAD83,"Survey, 1m",13.850,,R.L. AT SURFACE,Solano,5-021.66,Solano,27.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E20B001M,05N03E20B001M is part of a well cluster.  Other wells in the cluster are 05N03E20B002M and 05N03E20B003M.
79,05N03E20B002M,382703N1216613W002,Prospect Island Well 3B screen 42.3-52.3 ft bgs,PI-3B,38.270310760,-121.661340340,NAD83,"Survey, 1m",13.990,,R.L. AT SURFACE,Solano,5-021.66,Solano,57.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E20B002M,05N03E20B002M is part of a well cluster.  Other wells in the cluster are 05N03E20B001M and 05N03E20B003M.
80,05N03E20B003M,382703N1216613W003,Prospect Island Well 3C screen 84.2-94.2 ft bgs,PI-3C,38.270324650,-121.661336580,NAD83,"Survey, 1m",13.960,,R.L. AT SURFACE,Solano,5-021.66,Solano,99.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E20B003M,05N03E20B003M is part of a well cluster.  Other wells in the cluster are 05N03E20B001M and 05N03E20B002M.
81,05N03E21G001M,382665N1216429W001,Prospect Island Well 9A screen 11.2-21.2 ft bgs,PI-9A,38.266520000,-121.642934700,NAD83,"Survey, 1m",15.340,,R.L. AT SURFACE,Solano,5-021.66,Solano,26.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E21G001M,05N03E21G001M is part of a well cluster.  Other wells in the cluster are 05N03E21G002M and 05N03E21G003M.
82,05N03E21G002M,382665N1216429W002,Prospect Island Well 9B screen 45.7-55.7 ft bgs,PI-9B,38.266542400,-121.642914080,NAD83,"Survey, 1m",15.330,,R.L. AT SURFACE,Solano,5-021.66,Solano,61.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E21G002M,05N03E21G002M is part of a well cluster.  Other wells in the cluster are 05N03E21G001M and 05N03E21G003M.
83,05N03E21G003M,382666N1216429W001,Prospect Island Well 9C screen 83.5-93.5 ft bgs,PI-9C,38.266562280,-121.642895340,NAD83,"Survey, 1m",15.330,,R.L. AT SURFACE,Solano,5-021.66,Solano,98.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E21G003M,05N03E21G003M is part of a well cluster.  Other wells in the cluster are 05N03E21G001M and 05N03E21G002M.
84,05N03E21H001M,382657N1216408W001,Ryer Island (RD 501) Well 99-1 screen 33-38 ft bgs,Ryer MW-1,38.265743390,-121.640809610,NAD83,"Survey, 1m",0.210,,R.L. AT SURFACE,Solano,5-021.66,Solano,40.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E21H001M,05N03E21H001M is part of a well cluster.  Other well in the cluster is 05N03E21H002M.
85,05N03E21H002M,382657N1216408W002,Ryer Island (RD 501) Well 99-2 screen 5-10 ft bgs,Ryer MW-2,38.265743390,-121.640809610,NAD83,"Survey, 1m",0.360,,R.L. AT SURFACE,Solano,5-021.66,Solano,14.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E21H002M,05N03E21H002M is part of a well cluster.  Other well in the cluster is 05N03E21H001M.
86,05N03E21L001M,382623N1216503W001,Prospect Island Well 10A screen 18-28 ft bgs,PI-10A,38.262304480,-121.650304420,NAD83,"Survey, 1m",14.790,,R.L. AT SURFACE,Solano,5-021.66,Solano,33.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E21L001M,05N03E21L001M is part of a well cluster.  Other well in the cluster is 05N03E21L002M.
87,05N03E21L002M,382623N1216503W002,Prospect Island Well 10B screen 45.5-55.5 ft bgs,PI-10B,38.262304260,-121.650269370,NAD83,"Survey, 1m",14.850,,R.L. AT SURFACE,Solano,5-021.66,Solano,60.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E21L002M,05N03E21L002M is part of a well cluster.  Other well in the cluster is 05N03E21L001M.
88,05N03E29A001M,382531N1216567W001,Prospect Island Well 1A screen 13.1-23.1 ft bgs,PI-1A,38.253058220,-121.656740160,NAD83,"Survey, 1m",14.810,,R.L. AT SURFACE,Solano,5-021.66,Solano,28.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E29A001M,05N03E29A001M is part of a well cluster.  Other well in the cluster is 05N03E29A002M.
89,05N03E29A002M,382531N1216567W002,Prospect Island Well 1B screen 60.7-70.7 ft bgs,PI-1B,38.253071070,-121.656710310,NAD83,"Survey, 1m",14.790,,R.L. AT SURFACE,Solano,5-021.66,Solano,76.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E29A002M,05N03E29A002M is part of a well cluster.  Other well in the cluster is 05N03E29A001M.
90,05N03E29C001M,382532N1216665W001,Prospect Island Well 2A screen 8.3-18.3 ft bgs,PI-2A,38.253235850,-121.666496610,NAD83,"Survey, 1m",12.950,,R.L. AT SURFACE,Solano,5-021.66,Solano,23.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E29C001M,05N03E29C001M is part of a well cluster.  Other well in the cluster is 05N03E29C002M.
91,05N03E29C002M,382533N1216665W001,Prospect Island Well 2B screen 49.6-59.6 ft bgs,PI-2B,38.253258860,-121.666511410,NAD83,"Survey, 1m",12.850,,R.L. AT SURFACE,Solano,5-021.66,Solano,64.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N03E29C002M,05N03E29C002M is part of a well cluster.  Other well in the cluster is 05N03E29C001M.
92,05N04E36G001M,382411N1214894W001,Delta Island Consumptive Use-McCormackWilliamson-ND13MA,ND13MA,38.241083000,-121.489389000,WGS84,"GPS, 10m",2.620,NAVD88,Unknown,Sacramento,5-021.65,South American,100.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N04E36G001M,"elevation data from CASGEM, well depth 20ft"
93,05N04E36G002M,382411N1214894W002,Delta Island Consumptive Use-McCormackWilliamson-ND13MB,ND13MB,38.241083000,-121.489389000,WGS84,"GPS, 10m",2.620,NAVD88,Unknown,Sacramento,5-021.65,South American,100.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N04E36G002M,"elevation data from CASGEM, well depth 100ft"
94,05N05E29D003M,382593N1214664W001,Delta Island Consumptive Use-New Hope Tract-ND1-20ft,ND1,38.259250000,-121.466361000,WGS84,"GPS, 10m",11.020,NAVD88,Unknown,San Joaquin,5-022.01,Eastern San Joaquin,20.00000,Observation,Single Well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N05E29D003M,Elevation data from CASGEM
95,05N05E30A004M,382604N1214665W001,Delta Island Consumptive Use-McCormack-Williamson-ND2,ND2,38.260361000,-121.457639000,WGS84,"GPS, 10m",7.920,NAVD88,Unknown,Sacramento,5-021.65,South American,20.00000,Observation,Single Well,WCR1992-008411,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N05E30A004M,"elevation data taken from CASGEM, well depth is 20ft"
96,05N05E30K001M,382512N1214742W001,Delta Island Consumptive Use-New Hope Tract-ND6MA-20ft,ND-6MA,38.251194400,-121.474190000,WGS84,"GPS, 10m",2.920,NAVD88,Unknown,San Joaquin,5-022.01,Eastern San Joaquin,100.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N05E30K001M,Elevation data came from CASGEM
97,05N05E30K002M,382512N1214742W002,Delta Island Consumptive Use-New Hope Tract-ND6MB-100ft,ND-6MB,38.251194400,-121.474190000,WGS84,"GPS, 10m",2.920,NAVD88,Unknown,San Joaquin,5-022.01,Eastern San Joaquin,100.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N05E30K002M,Elevation data is from CASGEM
98,05N07E33N500M,382345N1212261W002,North San Joaquin WCD deep screen 1595-1635 ft bgs,NSJWCD-01f,38.234535800,-121.226051800,NAD83,"Survey, 1m",76.483,NAVD88,R.L. AT SURFACE,San Joaquin,5-022.01,Eastern San Joaquin,1645.00000,Observation,Part of a nested/multi-completion well,WCR2022-002589,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N07E33N500M,"TSS Site, Part of multi-completion"
99,05N07E33N501M,382345N1212261W001,North San Joaquin WCD middle-deep screen 1200-1250 ft b,NSJWCD-01e,38.234535900,-121.226050800,NAD83,"Survey, 1m",76.483,NAVD88,R.L. AT SURFACE,San Joaquin,5-022.01,Eastern San Joaquin,1255.00000,Observation,Part of a nested/multi-completion well,WCR2022-002589,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N07E33N501M,"TSS Site, Part of multi-completion"
100,05N07E33N502M,382347N1212258W004,North San Joaquin WCD first shallow screen 160-190 ft b,NSJWCD-01a,38.234721100,-121.225801600,NAD83,"Survey, 1m",78.031,NAVD88,R.L. AT SURFACE,San Joaquin,5-022.01,Eastern San Joaquin,200.00000,Observation,Part of a nested/multi-completion well,WCR2022-002596,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N07E33N502M,"TSS Site, Part of multi-completion"
101,05N07E33N503M,382347N1212258W003,North San Joaquin WCD second shallow screen 330-360 ft,NSJWCD-01b,38.234720200,-121.225802700,NAD83,"Survey, 1m",78.031,NAVD88,R.L. AT SURFACE,San Joaquin,5-022.01,Eastern San Joaquin,370.00000,Observation,Part of a nested/multi-completion well,WCR2022-002596,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N07E33N503M,"TSS Site, Part of multi-completion"
102,05N07E33N504M,382347N1212258W002,North San Joaquin WCD middle-shallow screen 550-590 ft,NSJWCD-01c,38.234721900,-121.225801600,NAD83,"Survey, 1m",78.031,NAVD88,R.L. AT SURFACE,San Joaquin,5-022.01,Eastern San Joaquin,600.00000,Observation,Part of a nested/multi-completion well,WCR2022-002596,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N07E33N504M,"TSS Site, Part of multi-completion"
103,05N07E33N505M,382347N1212258W001,North San Joaquin WCD middle screen 740-780 ft bgs,NSJWCD-01d,38.234721100,-121.225803300,NAD83,"Survey, 1m",78.031,NAVD88,R.L. AT SURFACE,San Joaquin,5-022.01,Eastern San Joaquin,790.00000,Observation,Part of a nested/multi-completion well,WCR2022-002596,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N07E33N505M,"TSS Site, Part of multi-completion"
104,05N09E09G500M,383037N1209872W002,ACGMA Bamert Rd Shallow screen 58-68 ft bgs,ACGMA-01A,38.303749300,-120.987269200,NAD83,"Survey, 1m",201.510,NAVD88,R.L. AT SURFACE,Amador,5-022.16,Cosumnes,78.00000,Observation,Part of a nested/multi-completion well,WCR2022-007467,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N09E09G500M,"TSS Site, Part of multi-completion"
105,05N09E09G501M,383037N1209872W001,ACGMA Bamert Rd Deep screen 148-153 ft bgs,ACGMA-01B,38.303748700,-120.987268100,NAD83,"Survey, 1m",201.510,NAVD88,R.L. AT SURFACE,Amador,5-022.16,Cosumnes,163.00000,Observation,Part of a nested/multi-completion well,WCR2022-007467,https://wdl.water.ca.gov/StationDetails.aspx?Station=05N09E09G501M,"TSS Site, Part of multi-completion"
106,05S11E26Q003M,374630N1207267W002,ETTSS-04 Middle,ETTSS-04 Middle,37.463038920,-120.726751600,NAD83,"GPS, 10m",142.250,NAVD88,R.L. AT SURFACE,Merced,5-022.03,Turlock,321.00000,Observation,Part of a nested/multi-completion well,WCR2025-006841,https://wdl.water.ca.gov/StationDetails.aspx?Station=05S11E26Q003M,
107,05S11E26Q004M,374630N1207267W003,ETTSS-04 Deep,ETTSS-04 Deep,37.463038920,-120.726751600,NAD83,"GPS, 10m",142.250,NAVD88,R.L. AT SURFACE,Merced,5-022.03,Turlock,601.00000,Observation,Part of a nested/multi-completion well,WCR2025-006841,https://wdl.water.ca.gov/StationDetails.aspx?Station=05S11E26Q004M,
108,05S13E13K001M,374971N1204893W001,ETTSS-02 Upper,ETTSS-02 Upper,37.497369400,-120.489316000,NAD83,"GPS, 10m",211.910,NAVD88,R.L. AT SURFACE,Merced,5-022.03,Turlock,90.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05S13E13K001M,
109,05S13E13K002M,374971N1204893W002,ETTSS-02 Middle,ETTSS-02 Middle,37.497369400,-120.489316000,NAD83,"GPS, 10m",211.910,NAVD88,R.L. AT SURFACE,Merced,5-022.03,Turlock,170.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05S13E13K002M,
110,05S13E13K003M,374971N1204893W003,ETTSS-02 Lower,ETTSS-02 Lower,37.497369400,-120.489316000,NAD83,"GPS, 10m",211.910,NAVD88,R.L. AT SURFACE,Merced,5-022.03,Turlock,290.00000,Observation,Part of a nested/multi-completion well,,https://wdl.water.ca.gov/StationDetails.aspx?Station=05S13E13K003M,
111,06N09E05Q500M,383969N1210078W001,ACGMA Carbondale Rd screen 110-160 ft bgs,ACGMA-02,38.396703000,-121.007724700,NAD83,"Survey, 1m",237.390,NAVD88,R.L. AT SURFACE,Amador,5-022.16,Cosumnes,215.00000,Observation,Single Well,WCR2022-007379,https://wdl.water.ca.gov/StationDetails.aspx?Station=06N09E05Q500M,"TSS Site, Single completion"
112,06S07E04B002S,336851N1162558W001,CVWD G9,CVWD G9,33.685124850,-116.255893190,NAD83,"Survey, 1m",27.150,NAVD88,R.L. AT W.L.M.PT.,Riverside,7-021.01,Indio,305.00000,Observation,Single Well,WCR2024-006636,https://wdl.water.ca.gov/StationDetails.aspx?Station=06S07E04B002S,
113,07N02E35D001M,384159N1217303W001,RD 2068 Well 1A shallow screen 28-38 ft bgs,RD2068 MW-1A shallow,38.415900000,-121.730300000,NAD83,"GPS, 10m",33.000,,EST.CONTOUR <2M.,Solano,5-021.66,Solano,43.00000,Observation,Part of a nested/multi-completion well,WCR0019726,https://wdl.water.ca.gov/StationDetails.aspx?Station=07N02E35D001M,"07N02E35D001M is part of a nested well.  Other wells in the nest are 07N02E35D002,3M."
114,07N02E35D002M,384159N1217303W002,RD 2068 Well 1B middle screen 213-238 ft bgs,RD2068 MW-1B middle,38.415900000,-121.730300000,NAD83,"GPS, 10m",33.000,,EST.CONTOUR <2M.,Solano,5-021.66,Solano,243.00000,Observation,Part of a nested/multi-completion well,726965B,https://wdl.water.ca.gov/StationDetails.aspx?Station=07N02E35D002M,"07N02E35D002M is part of a nested well.  Other wells in the nest are 07N02E35D001,3M."
115,07N02E35D003M,384159N1217303W003,RD 2068 Well 1C deep screen 430-440 ft bgs,RD2068 MW-1C deep,38.415900000,-121.730300000,NAD83,"GPS, 10m",33.000,,EST.CONTOUR <2M.,Solano,5-021.66,Solano,445.00000,Observation,Part of a nested/multi-completion well,726965C,https://wdl.water.ca.gov/StationDetails.aspx?Station=07N02E35D003M,"07N02E35D003M is part of a nested well.  Other wells in the nest are 07N02E35D001,2M."
116,09N03E08C001M,386464N1216675W001,Conaway Land Subsidence Well shallow scrn 80-90 ft bgs,CON P1 shallow,38.646422000,-121.667487000,NAD83,"Survey, 1m",27.500,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,90.00000,Observation,Part of a nested/multi-completion well,WCR0011169,https://wdl.water.ca.gov/StationDetails.aspx?Station=09N03E08C001M,"09N03E08C001M is part of a nested well and a cluster.  Other wells in the nest are 09N03E08C002,3M.  The other well in the cluster is 09N03E08C004M."
117,09N03E08C002M,386464N1216675W002,Conaway Subsidence Well mid-shallow scrn 140-150 ft bgs,CON P2 mid-shallow,38.646422000,-121.667487000,NAD83,"Survey, 1m",27.500,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,150.00000,Observation,Part of a nested/multi-completion well,WCR0011169,https://wdl.water.ca.gov/StationDetails.aspx?Station=09N03E08C002M,"09N03E08C002M is part of a nested well and a cluster.  Other wells in the nest are 09N03E08C001,3M.  The other well in the cluster is 09N03E08C004M."
118,09N03E08C003M,386464N1216675W003,Conaway Subsidence Well mid-deep screen 240-280 ft bgs,CON P3 middle-deep,38.646422000,-121.667487000,NAD83,"Survey, 1m",27.500,,R.L. AT SURFACE,Yolo,5-021.67,Yolo,280.00000,Observation,Part of a nested/multi-completion well,WCR0011169,https://wdl.water.ca.gov/StationDetails.aspx?Station=09N03E08C003M,"09N03E08C003M is part of a nested well and a cluster.  Other wells in the nest are 09N03E08C001,2M.  The other well in the cluster is 09N03E08C004M."
